date,Average_Score,Stock
2018-02-05,0.9996224641799928,PFE
2018-02-06,0.98044615983963,PFE
2018-02-08,-0.9946730732917786,PFE
2018-02-12,0.9917524456977844,PFE
2018-02-14,0.01881200075149536,PFE
2018-02-16,0.9992326498031616,PFE
2018-02-20,0.9993098974227904,PFE
2018-02-21,-0.7415745258331299,PFE
2018-02-23,0.9994441866874696,PFE
2018-02-26,0.0,PFE
2018-02-28,0.0,PFE
2018-03-02,0.0,PFE
2018-03-05,0.0,PFE
2018-03-07,-0.9960726499557496,PFE
2018-03-08,0.0,PFE
2018-03-11,0.0,PFE
2018-03-12,0.0,PFE
2018-03-19,0.7157432734966278,PFE
2018-03-20,0.0,PFE
2018-03-22,0.0,PFE
2018-03-23,0.9996188879013062,PFE
2018-03-27,0.0,PFE
2018-03-29,-0.9983034133911132,PFE
2018-03-30,0.0,PFE
2018-04-02,-0.9964155852794647,PFE
2018-04-03,0.990459680557251,PFE
2018-04-04,0.0,PFE
2018-04-05,-0.024342596530914196,PFE
2018-04-10,0.0,PFE
2018-04-11,0.0,PFE
2018-04-12,0.0,PFE
2018-04-17,0.0,PFE
2018-04-19,0.0,PFE
2018-04-23,0.9994529187679291,PFE
2018-04-24,0.0,PFE
2018-04-25,0.0,PFE
2018-04-26,0.0,PFE
2018-04-27,0.0,PFE
2018-04-29,0.0,PFE
2018-04-30,0.0,PFE
2018-05-01,0.015408408641815141,PFE
2018-05-03,0.0,PFE
2018-05-04,0.9995161294937134,PFE
2018-05-08,-0.006175557772318485,PFE
2018-05-09,0.0,PFE
2018-05-15,0.9991284012794496,PFE
2018-05-17,-0.9741878509521484,PFE
2018-05-19,0.0,PFE
2018-05-22,0.9993451237678528,PFE
2018-05-23,0.9995774626731871,PFE
2018-05-24,0.9994316697120668,PFE
2018-05-25,0.9893779158592224,PFE
2018-05-29,0.9991756081581116,PFE
2018-05-30,0.999503254890442,PFE
2018-06-01,0.9994590878486632,PFE
2018-06-03,0.0,PFE
2018-06-04,0.99802565574646,PFE
2018-06-05,0.0,PFE
2018-06-06,0.0,PFE
2018-06-07,0.9772133827209472,PFE
2018-06-08,0.0,PFE
2018-06-12,0.0,PFE
2018-06-18,0.0,PFE
2018-06-19,-0.9984729886054992,PFE
2018-06-20,0.99510395526886,PFE
2018-06-25,0.0032761096954345703,PFE
2018-06-27,0.9993304014205932,PFE
2018-06-28,0.0,PFE
2018-07-02,0.0,PFE
2018-07-05,0.0,PFE
2018-07-09,-0.5979982018470764,PFE
2018-07-10,0.8066878020763397,PFE
2018-07-11,-0.30621788899103797,PFE
2018-07-12,0.6962295770645142,PFE
2018-07-13,0.8534290194511414,PFE
2018-07-16,0.0,PFE
2018-07-18,0.0,PFE
2018-07-19,0.9991143345832824,PFE
2018-07-20,0.0,PFE
2018-07-23,0.0,PFE
2018-07-24,-0.3072289228439331,PFE
2018-07-25,0.0,PFE
2018-07-26,0.999439150094986,PFE
2018-07-27,0.997795343399048,PFE
2018-07-28,0.0,PFE
2018-07-30,0.0,PFE
2018-07-31,0.002312302589416504,PFE
2018-08-01,-0.037057137489318825,PFE
2018-08-02,0.9992990493774414,PFE
2018-08-03,0.9983012080192566,PFE
2018-08-06,0.9953890840212504,PFE
2018-08-07,0.9988519847393036,PFE
2018-08-08,0.5113084316253662,PFE
2018-08-09,0.9993129372596741,PFE
2018-08-10,0.0,PFE
2018-08-13,0.9972389936447144,PFE
2018-08-14,0.0,PFE
2018-08-15,0.9996493458747864,PFE
2018-08-16,0.9995392560958862,PFE
2018-08-21,0.999314308166504,PFE
2018-08-22,-0.004850268363952637,PFE
2018-08-23,0.17443716526031494,PFE
2018-08-25,0.0,PFE
2018-08-26,0.0,PFE
2018-08-27,0.0009059309959409401,PFE
2018-08-28,0.0,PFE
2018-08-30,-0.9545781016349792,PFE
2018-08-31,0.0,PFE
2018-09-04,0.0,PFE
2018-09-05,0.9688279926776886,PFE
2018-09-06,0.0,PFE
2018-09-07,-0.927699625492096,PFE
2018-09-11,0.0,PFE
2018-09-12,0.9987932443618774,PFE
2018-09-13,0.9989410936832428,PFE
2018-09-14,0.9992722868919371,PFE
2018-09-17,0.9871199131011964,PFE
2018-09-18,0.9982515573501587,PFE
2018-09-19,0.0,PFE
2018-09-20,0.014827450116475571,PFE
2018-09-21,0.001007765531540028,PFE
2018-09-24,0.992534726858139,PFE
2018-09-25,0.0011945068836212158,PFE
2018-09-27,0.993330180644989,PFE
2018-09-28,0.9992358684539796,PFE
2018-10-01,-0.5807590484619141,PFE
2018-10-02,0.9982481002807617,PFE
2018-10-04,0.9992863535881042,PFE
2018-10-07,0.0,PFE
2018-10-08,0.9934337437152863,PFE
2018-10-09,0.0,PFE
2018-10-10,0.9762444893519083,PFE
2018-10-13,0.0,PFE
2018-10-18,0.9996833801269532,PFE
2018-10-19,0.0,PFE
2018-10-22,0.0,PFE
2018-10-23,0.0,PFE
2018-10-24,0.9996187686920166,PFE
2018-10-27,0.0,PFE
2018-10-29,0.9991263747215272,PFE
2018-10-30,0.9616966843605042,PFE
2018-11-01,-0.1044410069783529,PFE
2018-11-02,0.9837071299552916,PFE
2018-11-04,0.0,PFE
2018-11-05,0.0,PFE
2018-11-06,0.0,PFE
2018-11-07,-0.9836930632591248,PFE
2018-11-08,0.0,PFE
2018-11-12,0.0,PFE
2018-11-16,-0.9496563673019408,PFE
2018-11-19,0.0,PFE
2018-11-21,0.9996045231819152,PFE
2018-11-25,0.0,PFE
2018-11-26,0.0,PFE
2018-11-27,0.9983785152435304,PFE
2018-11-28,0.9992117881774902,PFE
2018-11-30,0.9953977912664413,PFE
2018-12-02,0.9988672733306884,PFE
2018-12-04,0.9991300702095032,PFE
2018-12-06,-0.987324833869934,PFE
2018-12-07,0.0,PFE
2018-12-10,0.0,PFE
2018-12-11,-0.17892926931381226,PFE
2018-12-14,0.9993019700050354,PFE
2018-12-17,0.9930382370948792,PFE
2018-12-18,0.9910449981689452,PFE
2018-12-19,0.0,PFE
2018-12-20,-0.9188091158866882,PFE
2018-12-21,-0.9949693083763124,PFE
2018-12-23,0.0,PFE
2019-01-02,0.9996017813682556,PFE
2019-01-03,0.0,PFE
2019-01-07,0.9991924166679382,PFE
2019-01-08,-0.998838484287262,PFE
2019-01-09,-0.9984610080718994,PFE
2019-01-14,0.0,PFE
2019-01-16,0.0,PFE
2019-01-23,-0.998323142528534,PFE
2019-01-27,0.0,PFE
2019-01-28,0.0,PFE
2019-01-29,-0.9984485109647115,PFE
2019-01-30,0.997660517692566,PFE
2019-01-31,0.001459658145904541,PFE
2019-02-01,0.999454915523529,PFE
2019-02-07,-0.9971396923065186,PFE
2019-02-10,0.0,PFE
2019-02-11,0.9901644885540009,PFE
2019-02-12,-0.844599187374115,PFE
2019-02-13,0.9926323294639589,PFE
2019-02-14,-0.994611382484436,PFE
2019-02-15,0.0,PFE
2019-02-17,0.0,PFE
2019-02-19,0.9988975524902344,PFE
2019-02-25,0.0,PFE
2019-02-26,0.0,PFE
2019-02-27,-0.9986045956611632,PFE
2019-03-03,0.9103179574012756,PFE
2019-03-04,0.9953165054321288,PFE
2019-03-05,0.999207317829132,PFE
2019-03-06,-0.9974047541618348,PFE
2019-03-11,0.9992129802703856,PFE
2019-03-18,-0.9982321858406068,PFE
2019-03-19,0.0,PFE
2019-03-20,0.0,PFE
2019-03-26,-0.9950246214866638,PFE
2019-03-27,0.0,PFE
2019-04-01,0.1919701099395753,PFE
2019-04-02,0.016700029373169056,PFE
2019-04-03,0.9992684721946716,PFE
2019-04-04,0.9988080263137816,PFE
2019-04-07,0.0,PFE
2019-04-08,0.999337375164032,PFE
2019-04-09,-0.9956555366516112,PFE
2019-04-14,0.0,PFE
2019-04-16,-0.9984425902366638,PFE
2019-04-17,-0.9987220168113708,PFE
2019-04-18,-0.9987220168113708,PFE
2019-04-22,-0.987287163734436,PFE
2019-04-23,0.9994731545448304,PFE
2019-04-26,0.9994882345199584,PFE
2019-04-30,-0.003522654374440437,PFE
2019-05-01,-0.8183436393737793,PFE
2019-05-04,0.0,PFE
2019-05-06,0.9983406066894532,PFE
2019-05-07,0.0,PFE
2019-05-08,0.0,PFE
2019-05-13,-0.9979525804519654,PFE
2019-05-14,0.9988922476768494,PFE
2019-05-15,-0.9953194260597228,PFE
2019-05-16,0.9422194361686708,PFE
2019-05-17,0.0,PFE
2019-05-20,0.0,PFE
2019-05-24,0.0,PFE
2019-06-03,0.999519109725952,PFE
2019-06-04,0.06614768505096424,PFE
2019-06-05,0.9606054425239564,PFE
2019-06-06,0.0,PFE
2019-06-09,0.0,PFE
2019-06-10,0.0,PFE
2019-06-12,0.0,PFE
2019-06-17,0.0012103915214538574,PFE
2019-06-18,0.0,PFE
2019-06-19,0.9990943670272828,PFE
2019-06-20,0.9994755387306212,PFE
2019-06-21,0.9850522875785828,PFE
2019-06-22,0.0,PFE
2019-06-26,0.9994958837827047,PFE
2019-06-27,0.0,PFE
2019-06-28,0.20675453543663025,PFE
2019-07-01,0.9996735751628876,PFE
2019-07-02,0.0,PFE
2019-07-03,0.0,PFE
2019-07-06,0.9983667731285096,PFE
2019-07-08,-0.5988128185272217,PFE
2019-07-09,0.0,PFE
2019-07-10,0.9992820620536804,PFE
2019-07-12,-0.9986661672592164,PFE
2019-07-19,-0.9943965673446656,PFE
2019-07-22,0.0,PFE
2019-07-23,0.8691773811976115,PFE
2019-07-24,0.9676712155342102,PFE
2019-07-26,-0.7975785136222839,PFE
2019-07-27,0.0,PFE
2019-07-28,0.0,PFE
2019-07-29,-0.00021103223164875562,PFE
2019-07-30,0.002039194107055775,PFE
2019-07-31,0.9708079397678375,PFE
2019-08-01,0.0016037225723267712,PFE
2019-08-03,0.0,PFE
2019-08-05,-0.995089073975881,PFE
2019-08-06,0.953322172164917,PFE
2019-08-07,-0.9975831508636476,PFE
2019-08-12,-0.9983443915843964,PFE
2019-08-13,-0.9913873076438904,PFE
2019-08-14,0.0,PFE
2019-08-15,0.0,PFE
2019-08-16,0.999546229839325,PFE
2019-08-19,0.999691605567932,PFE
2019-08-21,0.999020218849182,PFE
2019-08-22,0.9927240312099458,PFE
2019-08-24,0.0,PFE
2019-08-27,0.9782507717609406,PFE
2019-08-28,0.998812198638916,PFE
2019-08-29,0.9992932081222534,PFE
2019-09-03,0.0,PFE
2019-09-09,0.0,PFE
2019-09-10,-0.9968260526657104,PFE
2019-09-12,0.0,PFE
2019-09-13,0.918768584728241,PFE
2019-09-20,0.9995648264884948,PFE
2019-09-22,0.0,PFE
2019-09-24,0.9764442443847656,PFE
2019-09-25,0.0,PFE
2019-09-27,-0.015030324459075928,PFE
2019-09-30,0.0,PFE
2019-10-07,0.0,PFE
2019-10-08,0.0,PFE
2019-10-11,0.0,PFE
2019-10-12,0.9994373917579652,PFE
2019-10-14,0.999578893184662,PFE
2019-10-17,0.0,PFE
2019-10-21,0.0,PFE
2019-10-23,-0.7970922589302063,PFE
2019-10-27,0.5368040800094604,PFE
2019-10-28,0.9995760321617126,PFE
2019-10-29,0.0036949038505553755,PFE
2019-10-30,0.0,PFE
2019-10-31,-0.9941508173942566,PFE
2019-11-01,0.0,PFE
2019-11-05,0.9447464942932128,PFE
2019-11-06,0.8699854016304016,PFE
2019-11-08,0.0,PFE
2019-11-11,0.0,PFE
2019-11-12,0.0,PFE
2019-11-13,0.0,PFE
