date,Average_Score,Stock
2017-07-09,0.0,NFLX
2017-07-10,0.999614715576172,NFLX
2017-07-12,-0.9900674819946288,NFLX
2017-07-13,0.288291871547699,NFLX
2017-07-14,0.9563899338245392,NFLX
2017-07-15,0.9994897842407228,NFLX
2017-07-16,0.0,NFLX
2017-07-17,0.0015261570612588038,NFLX
2017-07-18,-0.010220262137326297,NFLX
2017-07-19,0.9996588826179504,NFLX
2017-07-20,0.0,NFLX
2017-07-21,-0.98879736661911,NFLX
2017-07-22,0.9994658827781676,NFLX
2017-07-23,0.0,NFLX
2017-07-24,0.9934908747673035,NFLX
2017-07-25,0.0,NFLX
2017-07-26,0.0,NFLX
2017-07-27,-0.05089980363845825,NFLX
2017-07-29,0.9991986155509948,NFLX
2017-07-30,0.0,NFLX
2017-07-31,-0.39523065090179454,NFLX
2017-08-01,-0.9977568984031676,NFLX
2017-08-02,0.9996343851089478,NFLX
2017-08-03,-0.989915132522583,NFLX
2017-08-07,-0.32068610191345226,NFLX
2017-08-08,0.0,NFLX
2017-08-09,0.9556169211864471,NFLX
2017-08-10,-0.9981067180633544,NFLX
2017-08-11,0.0,NFLX
2017-08-13,0.0,NFLX
2017-08-14,0.021858572959900013,NFLX
2017-08-15,0.0,NFLX
2017-08-16,0.0,NFLX
2017-08-19,0.0,NFLX
2017-08-20,0.0,NFLX
2017-08-21,0.0,NFLX
2017-08-24,0.0,NFLX
2017-08-25,0.9996393918991088,NFLX
2017-08-27,-0.9976202845573424,NFLX
2017-08-29,0.9179123044013976,NFLX
2017-08-30,0.0,NFLX
2017-08-31,-0.0023081302642824486,NFLX
2017-09-03,0.0,NFLX
2017-09-04,-0.9799267649650574,NFLX
2017-09-05,0.0,NFLX
2017-09-06,0.9996672868728638,NFLX
2017-09-07,0.1440107524394988,NFLX
2017-09-08,0.0,NFLX
2017-09-10,0.0,NFLX
2017-09-11,-0.9962265491485596,NFLX
2017-09-12,-0.08933856487274172,NFLX
2017-09-13,0.0,NFLX
2017-09-14,0.9996910095214844,NFLX
2017-09-15,0.0,NFLX
2017-09-16,0.0,NFLX
2017-09-17,0.0,NFLX
